File name,Platform,Protocol
LV7009026440-LV7005010712-LV3005273239_S1_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026440-LV7005010712-LV3005273239_S1_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026440-LV7005010712-LV3005273239_S1_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026440-LV7005010712-LV3005273239_S1_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026440-LV7005010712-LV3005273239_S1_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026447-LV7005010665-LV3005272696_S42_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026447-LV7005010665-LV3005272696_S42_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026447-LV7005010665-LV3005272696_S42_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026447-LV7005010665-LV3005272696_S42_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026447-LV7005010665-LV3005272696_S42_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026447-LV7005010665-LV3005272696_S42_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026447-LV7005010665-LV3005272696_S42_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026447-LV7005010665-LV3005272696_S42_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026448-LV7005010690-Control_S34_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026448-LV7005010690-Control_S34_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026448-LV7005010690-Control_S34_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026448-LV7005010690-Control_S34_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026448-LV7005010690-Control_S34_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026448-LV7005010690-Control_S34_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026448-LV7005010690-Control_S34_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026448-LV7005010690-Control_S34_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026449-LV7005010662-LV3005273254_S26_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026449-LV7005010662-LV3005273254_S26_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026449-LV7005010662-LV3005273254_S26_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026449-LV7005010662-LV3005273254_S26_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026449-LV7005010662-LV3005273254_S26_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026449-LV7005010662-LV3005273254_S26_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026449-LV7005010662-LV3005273254_S26_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026449-LV7005010662-LV3005273254_S26_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026450-LV7005010671-LV3005273270_S18_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026450-LV7005010671-LV3005273270_S18_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026450-LV7005010671-LV3005273270_S18_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026450-LV7005010671-LV3005273270_S18_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026450-LV7005010671-LV3005273270_S18_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026450-LV7005010671-LV3005273270_S18_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026450-LV7005010671-LV3005273270_S18_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026450-LV7005010671-LV3005273270_S18_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026451-LV7005010694-LV3005273247_S10_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026451-LV7005010694-LV3005273247_S10_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026451-LV7005010694-LV3005273247_S10_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026451-LV7005010694-LV3005273247_S10_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026451-LV7005010694-LV3005273247_S10_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026451-LV7005010694-LV3005273247_S10_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026451-LV7005010694-LV3005273247_S10_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026451-LV7005010694-LV3005273247_S10_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026452-LV7005010711-LV3005273245_S2_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026452-LV7005010711-LV3005273245_S2_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026452-LV7005010711-LV3005273245_S2_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026452-LV7005010711-LV3005273245_S2_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026452-LV7005010711-LV3005273245_S2_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026452-LV7005010711-LV3005273245_S2_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026452-LV7005010711-LV3005273245_S2_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026452-LV7005010711-LV3005273245_S2_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026459-LV7005010657-LV3005272708_S43_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026459-LV7005010657-LV3005272708_S43_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026459-LV7005010657-LV3005272708_S43_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026459-LV7005010657-LV3005272708_S43_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026459-LV7005010657-LV3005272708_S43_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026459-LV7005010657-LV3005272708_S43_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026459-LV7005010657-LV3005272708_S43_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026459-LV7005010657-LV3005272708_S43_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026460-LV7005010667-LV3005273269_S35_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026460-LV7005010667-LV3005273269_S35_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026460-LV7005010667-LV3005273269_S35_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026460-LV7005010667-LV3005273269_S35_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026460-LV7005010667-LV3005273269_S35_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026460-LV7005010667-LV3005273269_S35_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026460-LV7005010667-LV3005273269_S35_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026460-LV7005010667-LV3005273269_S35_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026461-ExrNTC23081801-ExrNTC_S27_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026461-ExrNTC23081801-ExrNTC_S27_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026462-LV7005010693-LV3005273281_S19_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026462-LV7005010693-LV3005273281_S19_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026462-LV7005010693-LV3005273281_S19_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026462-LV7005010693-LV3005273281_S19_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026462-LV7005010693-LV3005273281_S19_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026462-LV7005010693-LV3005273281_S19_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026462-LV7005010693-LV3005273281_S19_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026462-LV7005010693-LV3005273281_S19_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026463-LV7005010679-LV3005273282_S11_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026463-LV7005010679-LV3005273282_S11_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026463-LV7005010679-LV3005273282_S11_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026463-LV7005010679-LV3005273282_S11_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026463-LV7005010679-LV3005273282_S11_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026463-LV7005010679-LV3005273282_S11_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026463-LV7005010679-LV3005273282_S11_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026463-LV7005010679-LV3005273282_S11_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026464-LV7005010704-LV3005273244_S3_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026464-LV7005010704-LV3005273244_S3_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026464-LV7005010704-LV3005273244_S3_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026464-LV7005010704-LV3005273244_S3_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026464-LV7005010704-LV3005273244_S3_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026464-LV7005010704-LV3005273244_S3_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026464-LV7005010704-LV3005273244_S3_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026464-LV7005010704-LV3005273244_S3_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026471-LV7005010689-LV3005272702_S44_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026471-LV7005010689-LV3005272702_S44_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026471-LV7005010689-LV3005272702_S44_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026471-LV7005010689-LV3005272702_S44_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026471-LV7005010689-LV3005272702_S44_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026471-LV7005010689-LV3005272702_S44_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026471-LV7005010689-LV3005272702_S44_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026471-LV7005010689-LV3005272702_S44_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026472-LV7005010659-LV3005273280_S36_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026472-LV7005010659-LV3005273280_S36_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026472-LV7005010659-LV3005273280_S36_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026472-LV7005010659-LV3005273280_S36_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026472-LV7005010659-LV3005273280_S36_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026472-LV7005010659-LV3005273280_S36_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026472-LV7005010659-LV3005273280_S36_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026472-LV7005010659-LV3005273280_S36_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026473-LV7005010700-LV3005273263_S28_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026473-LV7005010700-LV3005273263_S28_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026473-LV7005010700-LV3005273263_S28_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026473-LV7005010700-LV3005273263_S28_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026473-LV7005010700-LV3005273263_S28_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026473-LV7005010700-LV3005273263_S28_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026473-LV7005010700-LV3005273263_S28_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026473-LV7005010700-LV3005273263_S28_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026474-LV7005010670-LV3005273255_S20_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026474-LV7005010670-LV3005273255_S20_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026474-LV7005010670-LV3005273255_S20_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026474-LV7005010670-LV3005273255_S20_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026474-LV7005010670-LV3005273255_S20_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026474-LV7005010670-LV3005273255_S20_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026474-LV7005010670-LV3005273255_S20_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026474-LV7005010670-LV3005273255_S20_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026475-LV7005010709-LV3005273258_S12_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026475-LV7005010709-LV3005273258_S12_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026475-LV7005010709-LV3005273258_S12_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026475-LV7005010709-LV3005273258_S12_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026475-LV7005010709-LV3005273258_S12_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026475-LV7005010709-LV3005273258_S12_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026475-LV7005010709-LV3005273258_S12_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026475-LV7005010709-LV3005273258_S12_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026476-LV7005010710-LV3005273232_S4_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026476-LV7005010710-LV3005273232_S4_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026476-LV7005010710-LV3005273232_S4_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026476-LV7005010710-LV3005273232_S4_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026476-LV7005010710-LV3005273232_S4_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026476-LV7005010710-LV3005273232_S4_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026476-LV7005010710-LV3005273232_S4_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026476-LV7005010710-LV3005273232_S4_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026483-LV7005010673-LV3005272703_S45_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026483-LV7005010673-LV3005272703_S45_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026483-LV7005010673-LV3005272703_S45_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026483-LV7005010673-LV3005272703_S45_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026483-LV7005010673-LV3005272703_S45_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026483-LV7005010673-LV3005272703_S45_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026483-LV7005010673-LV3005272703_S45_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026483-LV7005010673-LV3005272703_S45_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026484-LV7005010699-LV3005272684_S37_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026484-LV7005010699-LV3005272684_S37_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026484-LV7005010699-LV3005272684_S37_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026484-LV7005010699-LV3005272684_S37_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026484-LV7005010699-LV3005272684_S37_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026484-LV7005010699-LV3005272684_S37_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026484-LV7005010699-LV3005272684_S37_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026484-LV7005010699-LV3005272684_S37_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026485-LV7005010668-LV3005273256_S29_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026485-LV7005010668-LV3005273256_S29_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026485-LV7005010668-LV3005273256_S29_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026485-LV7005010668-LV3005273256_S29_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026485-LV7005010668-LV3005273256_S29_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026485-LV7005010668-LV3005273256_S29_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026485-LV7005010668-LV3005273256_S29_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026485-LV7005010668-LV3005273256_S29_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026486-LV7005010663-LV3005273278_S21_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026486-LV7005010663-LV3005273278_S21_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026486-LV7005010663-LV3005273278_S21_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026486-LV7005010663-LV3005273278_S21_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026486-LV7005010663-LV3005273278_S21_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026486-LV7005010663-LV3005273278_S21_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026486-LV7005010663-LV3005273278_S21_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026486-LV7005010663-LV3005273278_S21_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026487-LV7005010672-LV3005273271_S13_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026487-LV7005010672-LV3005273271_S13_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026487-LV7005010672-LV3005273271_S13_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026487-LV7005010672-LV3005273271_S13_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026487-LV7005010672-LV3005273271_S13_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026487-LV7005010672-LV3005273271_S13_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026487-LV7005010672-LV3005273271_S13_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026487-LV7005010672-LV3005273271_S13_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026488-LV7005010703-LV3005273231_S5_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026488-LV7005010703-LV3005273231_S5_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026488-LV7005010703-LV3005273231_S5_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026488-LV7005010703-LV3005273231_S5_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026488-LV7005010703-LV3005273231_S5_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026488-LV7005010703-LV3005273231_S5_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026488-LV7005010703-LV3005273231_S5_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026488-LV7005010703-LV3005273231_S5_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026495-LV7005010661-LV3005273260_S46_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026495-LV7005010661-LV3005273260_S46_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026495-LV7005010661-LV3005273260_S46_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026495-LV7005010661-LV3005273260_S46_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026495-LV7005010661-LV3005273260_S46_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026495-LV7005010661-LV3005273260_S46_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026495-LV7005010661-LV3005273260_S46_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026495-LV7005010661-LV3005273260_S46_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026496-LV7005010658-LV3005272691_S38_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026496-LV7005010658-LV3005272691_S38_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026496-LV7005010658-LV3005272691_S38_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026496-LV7005010658-LV3005272691_S38_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026496-LV7005010658-LV3005272691_S38_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026496-LV7005010658-LV3005272691_S38_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026496-LV7005010658-LV3005272691_S38_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026496-LV7005010658-LV3005272691_S38_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026497-LV7005010707-LV3005273266_S30_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026497-LV7005010707-LV3005273266_S30_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026497-LV7005010707-LV3005273266_S30_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026497-LV7005010707-LV3005273266_S30_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026497-LV7005010707-LV3005273266_S30_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026497-LV7005010707-LV3005273266_S30_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026497-LV7005010707-LV3005273266_S30_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026497-LV7005010707-LV3005273266_S30_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026498-LV7005010692-LV3005273268_S22_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026498-LV7005010692-LV3005273268_S22_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026498-LV7005010692-LV3005273268_S22_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026498-LV7005010692-LV3005273268_S22_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026498-LV7005010692-LV3005273268_S22_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026498-LV7005010692-LV3005273268_S22_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026498-LV7005010692-LV3005273268_S22_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026498-LV7005010692-LV3005273268_S22_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026499-LV7005010678-LV3005273264_S14_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026499-LV7005010678-LV3005273264_S14_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026499-LV7005010678-LV3005273264_S14_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026499-LV7005010678-LV3005273264_S14_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026499-LV7005010678-LV3005273264_S14_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026499-LV7005010678-LV3005273264_S14_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026499-LV7005010678-LV3005273264_S14_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026499-LV7005010678-LV3005273264_S14_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026500-LV7005010696-LV3005273243_S6_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026500-LV7005010696-LV3005273243_S6_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026500-LV7005010696-LV3005273243_S6_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026500-LV7005010696-LV3005273243_S6_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026500-LV7005010696-LV3005273243_S6_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026500-LV7005010696-LV3005273243_S6_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026500-LV7005010696-LV3005273243_S6_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026500-LV7005010696-LV3005273243_S6_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026508-LV7005010488-LV3005272698_S39_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026508-LV7005010488-LV3005272698_S39_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026508-LV7005010488-LV3005272698_S39_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026508-LV7005010488-LV3005272698_S39_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026508-LV7005010488-LV3005272698_S39_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026508-LV7005010488-LV3005272698_S39_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026508-LV7005010488-LV3005272698_S39_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026508-LV7005010488-LV3005272698_S39_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026509-LV7005010660-LV3005273272_S31_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026509-LV7005010660-LV3005273272_S31_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026509-LV7005010660-LV3005273272_S31_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026509-LV7005010660-LV3005273272_S31_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026509-LV7005010660-LV3005273272_S31_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026509-LV7005010660-LV3005273272_S31_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026509-LV7005010660-LV3005273272_S31_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026509-LV7005010660-LV3005273272_S31_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026510-LV7005010677-LV3005273262_S23_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026510-LV7005010677-LV3005273262_S23_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026510-LV7005010677-LV3005273262_S23_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026510-LV7005010677-LV3005273262_S23_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026510-LV7005010677-LV3005273262_S23_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026510-LV7005010677-LV3005273262_S23_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026510-LV7005010677-LV3005273262_S23_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026510-LV7005010677-LV3005273262_S23_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026511-LV7005010664-Control_S15_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026511-LV7005010664-Control_S15_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026511-LV7005010664-Control_S15_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026511-LV7005010664-Control_S15_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026511-LV7005010664-Control_S15_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026511-LV7005010664-Control_S15_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026511-LV7005010664-Control_S15_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026511-LV7005010664-Control_S15_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026512-LV7005010695-LV3005273240_S7_L001_R1_001.fastq.gz,NovaSeq6,Double
LV7009026512-LV7005010695-LV3005273240_S7_L001_R2_001.fastq.gz,NovaSeq6,Double
LV7009026512-LV7005010695-LV3005273240_S7_L002_R1_001.fastq.gz,NovaSeq6,Double
LV7009026512-LV7005010695-LV3005273240_S7_L002_R2_001.fastq.gz,NovaSeq6,Double
LV7009026512-LV7005010695-LV3005273240_S7_L003_R1_001.fastq.gz,NovaSeq6,Double
LV7009026512-LV7005010695-LV3005273240_S7_L003_R2_001.fastq.gz,NovaSeq6,Double
LV7009026512-LV7005010695-LV3005273240_S7_L004_R1_001.fastq.gz,NovaSeq6,Double
LV7009026512-LV7005010695-LV3005273240_S7_L004_R2_001.fastq.gz,NovaSeq6,Double
LV7009026519-ExrNTC23081802-ExrNTC_S47_L001_R1_001.fastq.gz,NovaSeq6,Double
