library_id	archive_sample_id	archive_sample_master_depth	field_sample_country_region	field_sample_age_estimate_oldest	field_sample_age_estimate_youngest	min_master_age	max_master_age	mean_master_age	median_master_age
	LV3005573117	25.5	Iceland	2.0	0.0				
	LV3005573111	27.0	Iceland	2.0	0.0				
	LV3005573131	28.5	Iceland	2.0	0.0				
	LV3005573113	3.5	Iceland	2.0	0.0				
	LV3005573125	30.0	Iceland	2.0	0.0				
	LV3005573118	31.5	Iceland	2.0	0.0				
	LV3005573112	32.5	Iceland	2.0	0.0				
	LV3005573101	34.0	Iceland	2.0	0.0				
	LV3005573095	35.5	Iceland	2.0	0.0				
	LV3005573083	37.0	Iceland	2.0	0.0				
	LV3005573089	38.5	Iceland	2.0	0.0				
	LV3005573102	40.0	Iceland	2.0	0.0				
	LV3005573096	41.0	Iceland	2.0	0.0				
	LV3005573090	42.5	Iceland	2.0	0.0				
	LV3005573084	44.0	Iceland	2.0	0.0				
	LV3005573103	45.5	Iceland	2.0	0.0				
	LV3005573097	47.0	Iceland	2.0	0.0				
	LV3005573091	48.5	Iceland	2.0	0.0				
	LV3005573107	5.0	Iceland	2.0	0.0				
	LV3005573085	50.0	Iceland	2.0	0.0				
	LV3005573086	51.5	Iceland	2.0	0.0				
	LV3005573104	52.5	Iceland	2.0	0.0				
	LV3005573098	54.0	Iceland	2.0	0.0				
	LV3005573092	55.5	Iceland	2.0	0.0				
	LV3005573105	57.0	Iceland	2.0	0.0				
	LV3005573106	58.0	Iceland	2.0	0.0				
	LV3005573099	59.5	Iceland	2.0	0.0				
	LV3005573108	6.0	Iceland	2.0	0.0				
	LV3005573100	61.0	Iceland	2.0	0.0				
	LV3005573093	62.5	Iceland	2.0	0.0				
	LV3005573094	64.0	Iceland	2.0	0.0				
	LV3005573087	65.5	Iceland	2.0	0.0				
	LV3005573088	67.0	Iceland	2.0	0.0				
	LV3005573077	68.5	Iceland	2.0	0.0				
	LV3005573114	7.5	Iceland	2.0	0.0				
	LV3005573071	70.0	Iceland	2.0	0.0				
	LV3005573065	71.0	Iceland	2.0	0.0				
	LV3005573058	72.5	Iceland	2.0	0.0				
	LV3005573078	73.5	Iceland	2.0	0.0				
	LV3005573072	75.0	Iceland	2.0	0.0				
	LV3005573066	76.5	Iceland	2.0	0.0				
	LV3005573059	78.0	Iceland	2.0	0.0				
	LV3005573061	79.5	Iceland	2.0	0.0				
	LV3005573079	81.0	Iceland	2.0	0.0				
	LV3005573067	82.5	Iceland	2.0	0.0				
	LV3005573073	83.5	Iceland	2.0	0.0				
	LV3005573080	85.0	Iceland	2.0	0.0				
	LV3005573074	86.5	Iceland	2.0	0.0				
	LV3005573068	88.0	Iceland	2.0	0.0				
	LV3005573120	9.0	Iceland	2.0	0.0				
	LV3005573070	100.0	Iceland	2.0	0.0				
	LV3005573064	101.5	Iceland	2.0	0.0				
	LV3005573031	103.0	Iceland	2.0	0.0				
	LV3005573032	104.0	Iceland	2.0	0.0				
	LV3005573034	105.5	Iceland	2.0	0.0				
	LV3005573038	107.0	Iceland	2.0	0.0				
	LV3005573046	108.5	Iceland	2.0	0.0				
	LV3005573052	110.0	Iceland	2.0	0.0				
	LV3005573039	111.0	Iceland	2.0	0.0				
	LV3005573047	112.5	Iceland	2.0	0.0				
	LV3005573053	114.0	Iceland	2.0	0.0				
	LV3005573042	115.5	Iceland	2.0	0.0				
	LV3005573048	117.0	Iceland	2.0	0.0				
	LV3005573054	118.5	Iceland	2.0	0.0				
	LV3005573055	120.0	Iceland	2.0	0.0				
	LV3005573035	121.0	Iceland	2.0	0.0				
	LV3005573043	122.5	Iceland	2.0	0.0				
	LV3005573049	124.0	Iceland	2.0	0.0				
	LV3005573056	125.5	Iceland	2.0	0.0				
	LV3005573036	126.5	Iceland	2.0	0.0				
	LV3005573044	128.0	Iceland	2.0	0.0				
	LV3005573050	129.0	Iceland	2.0	0.0				
LV7008955349	LV3005573057	130.5	Iceland	2.0	0.0				
LV7008955349	LV3005573057	130.5	Iceland	2.0	0.0				
LV7008955349	LV3005573057	130.5	Iceland	2.0	0.0				
LV7008955349	LV3005573057	130.5	Iceland	2.0	0.0				
LV7008955373	LV3005573051	132.0	Iceland	2.0	0.0				
LV7008955373	LV3005573051	132.0	Iceland	2.0	0.0				
LV7008955373	LV3005573051	132.0	Iceland	2.0	0.0				
LV7008955373	LV3005573051	132.0	Iceland	2.0	0.0				
	LV3005573051	132.0	Iceland	2.0	0.0				
	LV3005573045	133.5	Iceland	2.0	0.0				
	LV3005573037	134.5	Iceland	2.0	0.0				
	LV3005573024	136.0	Iceland	2.0	0.0				
	LV3005573030	137.5	Iceland	2.0	0.0				
	LV3005573010	138.5	Iceland	2.0	0.0				
	LV3005573023	140.0	Iceland	2.0	0.0				
	LV3005573016	141.5	Iceland	2.0	0.0				
	LV3005573009	142.5	Iceland	2.0	0.0				
	LV3005573015	144.0	Iceland	2.0	0.0				
	LV3005573021	145.5	Iceland	2.0	0.0				
	LV3005573029	147.0	Iceland	2.0	0.0				
	LV3005573008	148.5	Iceland	2.0	0.0				
	LV3005573014	150.0	Iceland	2.0	0.0				
	LV3005573028	151.0	Iceland	2.0	0.0				
	LV3005573020	152.5	Iceland	2.0	0.0				
	LV3005573027	154.0	Iceland	2.0	0.0				
	LV3005573019	155.5	Iceland	2.0	0.0				
	LV3005573013	157.0	Iceland	2.0	0.0				
	LV3005573007	158.5	Iceland	2.0	0.0				
	LV3005573025	159.5	Iceland	2.0	0.0				
	LV3005573018	161.0	Iceland	2.0	0.0				
	LV3005573017	162.5	Iceland	2.0	0.0				
	LV3005573012	164.0	Iceland	2.0	0.0				
	LV3005573011	165.5	Iceland	2.0	0.0				
	LV3005573006	167.0	Iceland	2.0	0.0				
	LV3005573005	168.5	Iceland	2.0	0.0				
	LV3005573248	170.0	Iceland	2.0	0.0				
	LV3005573242	171.0	Iceland	2.0	0.0				
	LV3005573235	172.5	Iceland	2.0	0.0				
	LV3005573229	174.0	Iceland	2.0	0.0				
	LV3005573249	175.5	Iceland	2.0	0.0				
	LV3005573230	177.0	Iceland	2.0	0.0				
	LV3005573062	90.0	Iceland	2.0	0.0				
	LV3005573081	91.0	Iceland	2.0	0.0				
	LV3005573075	92.5	Iceland	2.0	0.0				
	LV3005573069	94.0	Iceland	2.0	0.0				
	LV3005573063	95.5	Iceland	2.0	0.0				
	LV3005573082	97.0	Iceland	2.0	0.0				
	LV3005573076	98.5	Iceland	2.0	0.0				
	LV3005573236	0.5	Iceland	2.0	0.0				
	LV3005573245	10.5	Iceland	2.0	0.0				
	LV3005573252	12.0	Iceland	2.0	0.0				
	LV3005573238	13.5	Iceland	2.0	0.0				
	LV3005573232	14.5	Iceland	2.0	0.0				
	LV3005573233	16.5	Iceland	2.0	0.0				
	LV3005573246	18.0	Iceland	2.0	0.0				
	LV3005573240	19.5	Iceland	2.0	0.0				
	LV3005573243	2.0	Iceland	2.0	0.0				
	LV3005573253	20.5	Iceland	2.0	0.0				
	LV3005573247	22.0	Iceland	2.0	0.0				
	LV3005573241	23.5	Iceland	2.0	0.0				
	LV3005573234	25.0	Iceland	2.0	0.0				
	LV3005573223	26.5	Iceland	2.0	0.0				
	LV3005573216	28.0	Iceland	2.0	0.0				
	LV3005573210	29.5	Iceland	2.0	0.0				
	LV3005573231	3.5	Iceland	2.0	0.0				
	LV3005573204	31.0	Iceland	2.0	0.0				
	LV3005573224	32.5	Iceland	2.0	0.0				
	LV3005573217	34.0	Iceland	2.0	0.0				
	LV3005573211	35.5	Iceland	2.0	0.0				
	LV3005573205	37.0	Iceland	2.0	0.0				
	LV3005573206	38.5	Iceland	2.0	0.0				
	LV3005573212	40.0	Iceland	2.0	0.0				
	LV3005573225	42.0	Iceland	2.0	0.0				
	LV3005573218	43.5	Iceland	2.0	0.0				
	LV3005573207	45.0	Iceland	2.0	0.0				
	LV3005573213	46.5	Iceland	2.0	0.0				
	LV3005573219	48.0	Iceland	2.0	0.0				
	LV3005573226	49.5	Iceland	2.0	0.0				
	LV3005573250	5.0	Iceland	2.0	0.0				
	LV3005573227	51.0	Iceland	2.0	0.0				
	LV3005573221	52.5	Iceland	2.0	0.0				
	LV3005573214	54.0	Iceland	2.0	0.0				
	LV3005573208	55.5	Iceland	2.0	0.0				
	LV3005573228	56.5	Iceland	2.0	0.0				
	LV3005573209	58.0	Iceland	2.0	0.0				
	LV3005573222	59.0	Iceland	2.0	0.0				
	LV3005573244	6.5	Iceland	2.0	0.0				
	LV3005573215	60.1	Iceland	2.0	0.0				
	LV3005573198	62.0	Iceland	2.0	0.0				
	LV3005573192	63.5	Iceland	2.0	0.0				
	LV3005573180	65.0	Iceland	2.0	0.0				
	LV3005573186	66.5	Iceland	2.0	0.0				
	LV3005573199	68.0	Iceland	2.0	0.0				
	LV3005573193	69.5	Iceland	2.0	0.0				
	LV3005573237	7.5	Iceland	2.0	0.0				
	LV3005573187	71.0	Iceland	2.0	0.0				
	LV3005573181	72.5	Iceland	2.0	0.0				
	LV3005573200	73.5	Iceland	2.0	0.0				
	LV3005573194	75.0	Iceland	2.0	0.0				
	LV3005573188	76.5	Iceland	2.0	0.0				
	LV3005573182	78.0	Iceland	2.0	0.0				
	LV3005573183	79.5	Iceland	2.0	0.0				
LV7008955332	LV3005573189	81.0	Iceland	2.0	0.0				
LV7008955332	LV3005573189	81.0	Iceland	2.0	0.0				
LV7008955332	LV3005573189	81.0	Iceland	2.0	0.0				
LV7008955332	LV3005573189	81.0	Iceland	2.0	0.0				
	LV3005573195	82.5	Iceland	2.0	0.0				
	LV3005573251	9.0	Iceland	2.0	0.0				
	LV3005573162	100.4	Iceland	2.0	0.0				
	LV3005573168	101.9	Iceland	2.0	0.0				
	LV3005573174	103.4	Iceland	2.0	0.0				
	LV3005573175	104.9	Iceland	2.0	0.0				
	LV3005573169	106.4	Iceland	2.0	0.0				
	LV3005573163	107.9	Iceland	2.0	0.0				
	LV3005573157	109.4	Iceland	2.0	0.0				
	LV3005573176	110.9	Iceland	2.0	0.0				
	LV3005573170	112.9	Iceland	2.0	0.0				
	LV3005573164	113.9	Iceland	2.0	0.0				
	LV3005573158	115.9	Iceland	2.0	0.0				
	LV3005573177	117.4	Iceland	2.0	0.0				
	LV3005573171	118.9	Iceland	2.0	0.0				
	LV3005573165	120.4	Iceland	2.0	0.0				
	LV3005573159	121.9	Iceland	2.0	0.0				
	LV3005573178	123.4	Iceland	2.0	0.0				
	LV3005573172	124.9	Iceland	2.0	0.0				
	LV3005573160	126.4	Iceland	2.0	0.0				
	LV3005573166	127.9	Iceland	2.0	0.0				
	LV3005573179	129.4	Iceland	2.0	0.0				
	LV3005573173	131.4	Iceland	2.0	0.0				
	LV3005573167	132.9	Iceland	2.0	0.0				
	LV3005573161	134.4	Iceland	2.0	0.0				
	LV3005567398	135.9	Iceland	2.0	0.0				
	LV3005567392	137.4	Iceland	2.0	0.0				
	LV3005567384	138.9	Iceland	2.0	0.0				
	LV3005567373	140.9	Iceland	2.0	0.0				
	LV3005567399	142.4	Iceland	2.0	0.0				
	LV3005567393	143.9	Iceland	2.0	0.0				
	LV3005567385	145.9	Iceland	2.0	0.0				
	LV3005567375	147.4	Iceland	2.0	0.0				
	LV3005567401	148.9	Iceland	2.0	0.0				
	LV3005567394	150.4	Iceland	2.0	0.0				
	LV3005567386	151.9	Iceland	2.0	0.0				
	LV3005567376	153.9	Iceland	2.0	0.0				
	LV3005567402	155.4	Iceland	2.0	0.0				
	LV3005567395	156.9	Iceland	2.0	0.0				
	LV3005567388	157.9	Iceland	2.0	0.0				
	LV3005567380	159.9	Iceland	2.0	0.0				
	LV3005567403	161.9	Iceland	2.0	0.0				
	LV3005567396	163.4	Iceland	2.0	0.0				
	LV3005567389	164.9	Iceland	2.0	0.0				
	LV3005567381	166.4	Iceland	2.0	0.0				
	LV3005567404	167.9	Iceland	2.0	0.0				
	LV3005567397	169.9	Iceland	2.0	0.0				
	LV3005567391	171.4	Iceland	2.0	0.0				
	LV3005567382	172.9	Iceland	2.0	0.0				
	LV3005567343	173.9	Iceland	2.0	0.0				
LV7008955344	LV3005573185	85.4	Iceland	2.0	0.0				
LV7008955344	LV3005573185	85.4	Iceland	2.0	0.0				
LV7008955344	LV3005573185	85.4	Iceland	2.0	0.0				
LV7008955344	LV3005573185	85.4	Iceland	2.0	0.0				
	LV3005572879	86.9	Iceland	2.0	0.0				
	LV3005573201	88.4	Iceland	2.0	0.0				
	LV3005573203	89.9	Iceland	2.0	0.0				
	LV3005573196	91.4	Iceland	2.0	0.0				
	LV3005573190	92.9	Iceland	2.0	0.0				
	LV3005573191	94.4	Iceland	2.0	0.0				
	LV3005573197	95.9	Iceland	2.0	0.0				
	LV3005572853	97.4	Iceland	2.0	0.0				
	LV3005573156	98.9	Iceland	2.0	0.0				
	LV3005567369	0.5	Iceland	2.0	0.0				
	LV3005567353	11.0	Iceland	2.0	0.0				
	LV3005567347	13.0	Iceland	2.0	0.0				
	LV3005567360	14.0	Iceland	2.0	0.0				
	LV3005567361	16.0	Iceland	2.0	0.0				
	LV3005567354	17.5	Iceland	2.0	0.0				
	LV3005567344	19.0	Iceland	2.0	0.0				
	LV3005567350	2.0	Iceland	2.0	0.0				
	LV3005567368	20.5	Iceland	2.0	0.0				
	LV3005567358	22.0	Iceland	2.0	0.0				
	LV3005567370	23.5	Iceland	2.0	0.0				
	LV3005567367	25.0	Iceland	2.0	0.0				
	LV3005567362	26.5	Iceland	2.0	0.0				
	LV3005567356	28.0	Iceland	2.0	0.0				
	LV3005567357	29.5	Iceland	2.0	0.0				
	LV3005567349	3.5	Iceland	2.0	0.0				
	LV3005567348	31.0	Iceland	2.0	0.0				
	LV3005567363	32.5	Iceland	2.0	0.0				
	LV3005567345	34.0	Iceland	2.0	0.0				
LV7008955328	LV3005567342	35.5	Iceland	2.0	0.0				
LV7008955328	LV3005567342	35.5	Iceland	2.0	0.0				
LV7008955328	LV3005567342	35.5	Iceland	2.0	0.0				
LV7008955328	LV3005567342	35.5	Iceland	2.0	0.0				
	LV3005567341	37.5	Iceland	2.0	0.0				
LV7008955340	LV3005567340	39.0	Iceland	2.0	0.0				
LV7008955340	LV3005567340	39.0	Iceland	2.0	0.0				
LV7008955340	LV3005567340	39.0	Iceland	2.0	0.0				
LV7008955340	LV3005567340	39.0	Iceland	2.0	0.0				
	LV3005567336	40.5	Iceland	2.0	0.0				
	LV3005567335	42.0	Iceland	2.0	0.0				
	LV3005567337	44.0	Iceland	2.0	0.0				
	LV3005567338	45.5	Iceland	2.0	0.0				
	LV3005567339	47.5	Iceland	2.0	0.0				
	LV3005567247	49.0	Iceland	2.0	0.0				
	LV3005567371	5.0	Iceland	2.0	0.0				
	LV3005567249	51.0	Iceland	2.0	0.0				
	LV3005567265	52.5	Iceland	2.0	0.0				
	LV3005567329	54.0	Iceland	2.0	0.0				
	LV3005567245	56.0	Iceland	2.0	0.0				
	LV3005567330	57.5	Iceland	2.0	0.0				
	LV3005567331	59.0	Iceland	2.0	0.0				
	LV3005567364	6.5	Iceland	2.0	0.0				
	LV3005567321	60.5	Iceland	2.0	0.0				
	LV3005567322	62.0	Iceland	2.0	0.0				
	LV3005567332	63.5	Iceland	2.0	0.0				
	LV3005567334	65.0	Iceland	2.0	0.0				
	LV3005567323	66.5	Iceland	2.0	0.0				
	LV3005567324	68.0	Iceland	2.0	0.0				
	LV3005567244	69.5	Iceland	2.0	0.0				
	LV3005567326	71.0	Iceland	2.0	0.0				
	LV3005567328	72.5	Iceland	2.0	0.0				
	LV3005567297	74.0	Iceland	2.0	0.0				
	LV3005567298	75.5	Iceland	2.0	0.0				
	LV3005567299	77.0	Iceland	2.0	0.0				
	LV3005567229	78.5	Iceland	2.0	0.0				
	LV3005567372	8.0	Iceland	2.0	0.0				
	LV3005567300	80.0	Iceland	2.0	0.0				
	LV3005567301	81.5	Iceland	2.0	0.0				
	LV3005567302	83.0	Iceland	2.0	0.0				
	LV3005567303	85.0	Iceland	2.0	0.0				
	LV3005567243	86.5	Iceland	2.0	0.0				
	LV3005567312	88.0	Iceland	2.0	0.0				
	LV3005567359	9.5	Iceland	2.0	0.0				
	LV3005567241	101.0	Iceland	2.0	0.0				
	LV3005567242	102.5	Iceland	2.0	0.0				
	LV3005567307	104.0	Iceland	2.0	0.0				
	LV3005567318	105.5	Iceland	2.0	0.0				
	LV3005567311	107.0	Iceland	2.0	0.0				
	LV3005567319	108.5	Iceland	2.0	0.0				
	LV3005567320	110.0	Iceland	2.0	0.0				
	LV3005568434	111.5	Iceland	2.0	0.0				
	LV3005568433	113.5	Iceland	2.0	0.0				
	LV3005568427	115.0	Iceland	2.0	0.0				
	LV3005568412	116.5	Iceland	2.0	0.0				
	LV3005568419	118.0	Iceland	2.0	0.0				
	LV3005568426	120.0	Iceland	2.0	0.0				
	LV3005568417	121.5	Iceland	2.0	0.0				
	LV3005568411	123.0	Iceland	2.0	0.0				
	LV3005568432	124.5	Iceland	2.0	0.0				
	LV3005568425	126.0	Iceland	2.0	0.0				
	LV3005568416	127.5	Iceland	2.0	0.0				
	LV3005568409	129.0	Iceland	2.0	0.0				
	LV3005568430	130.5	Iceland	2.0	0.0				
	LV3005568424	132.0	Iceland	2.0	0.0				
	LV3005568415	134.0	Iceland	2.0	0.0				
	LV3005568408	135.5	Iceland	2.0	0.0				
	LV3005568429	137.0	Iceland	2.0	0.0				
	LV3005568422	138.5	Iceland	2.0	0.0				
	LV3005568414	140.0	Iceland	2.0	0.0				
	LV3005568407	141.5	Iceland	2.0	0.0				
	LV3005568428	143.5	Iceland	2.0	0.0				
	LV3005568421	145.5	Iceland	2.0	0.0				
	LV3005568413	147.0	Iceland	2.0	0.0				
	LV3005568406	148.5	Iceland	2.0	0.0				
	LV3005568399	150.0	Iceland	2.0	0.0				
	LV3005568392	151.5	Iceland	2.0	0.0				
	LV3005568386	153.0	Iceland	2.0	0.0				
	LV3005568379	154.5	Iceland	2.0	0.0				
	LV3005568402	156.0	Iceland	2.0	0.0				
	LV3005568393	157.5	Iceland	2.0	0.0				
	LV3005568387	159.0	Iceland	2.0	0.0				
	LV3005568380	160.5	Iceland	2.0	0.0				
	LV3005568401	162.0	Iceland	2.0	0.0				
	LV3005568394	164.0	Iceland	2.0	0.0				
	LV3005568388	166.0	Iceland	2.0	0.0				
	LV3005568382	167.5	Iceland	2.0	0.0				
	LV3005568403	169.0	Iceland	2.0	0.0				
	LV3005568395	170.5	Iceland	2.0	0.0				
	LV3005568389	172.0	Iceland	2.0	0.0				
	LV3005568383	173.5	Iceland	2.0	0.0				
	LV3005568404	175.0	Iceland	2.0	0.0				
	LV3005568396	176.5	Iceland	2.0	0.0				
	LV3005568390	178.0	Iceland	2.0	0.0				
	LV3005568384	179.5	Iceland	2.0	0.0				
	LV3005568405	181.0	Iceland	2.0	0.0				
	LV3005567304	90.5	Iceland	2.0	0.0				
	LV3005567315	92.0	Iceland	2.0	0.0				
	LV3005567263	93.5	Iceland	2.0	0.0				
	LV3005567316	95.0	Iceland	2.0	0.0				
	LV3005567254	96.5	Iceland	2.0	0.0				
	LV3005567250	98.0	Iceland	2.0	0.0				
	LV3005567239	99.5	Iceland	2.0	0.0				
	LV3005567979	0.5	Iceland	2.0	0.0				
	LV3005567951	11.0	Iceland	2.0	0.0				
	LV3005567944	13.0	Iceland	2.0	0.0				
	LV3005567965	14.5	Iceland	2.0	0.0				
	LV3005567959	16.5	Iceland	2.0	0.0				
	LV3005567952	18.0	Iceland	2.0	0.0				
	LV3005567945	19.5	Iceland	2.0	0.0				
	LV3005567973	2.0	Iceland	2.0	0.0				
	LV3005567966	21.0	Iceland	2.0	0.0				
	LV3005567960	22.5	Iceland	2.0	0.0				
	LV3005567953	24.0	Iceland	2.0	0.0				
	LV3005567946	25.5	Iceland	2.0	0.0				
	LV3005567968	27.0	Iceland	2.0	0.0				
	LV3005567961	29.0	Iceland	2.0	0.0				
	LV3005567984	3.5	Iceland	2.0	0.0				
	LV3005567954	30.5	Iceland	2.0	0.0				
	LV3005567948	32.0	Iceland	2.0	0.0				
	LV3005567970	33.5	Iceland	2.0	0.0				
	LV3005567962	35.5	Iceland	2.0	0.0				
	LV3005567956	37.5	Iceland	2.0	0.0				
	LV3005567949	39.5	Iceland	2.0	0.0				
	LV3005567971	41.0	Iceland	2.0	0.0				
	LV3005567963	42.5	Iceland	2.0	0.0				
	LV3005567950	44.0	Iceland	2.0	0.0				
	LV3005567957	45.5	Iceland	2.0	0.0				
	LV3005567943	47.0	Iceland	2.0	0.0				
	LV3005567937	49.0	Iceland	2.0	0.0				
	LV3005567972	5.0	Iceland	2.0	0.0				
	LV3005567931	50.5	Iceland	2.0	0.0				
	LV3005567924	52.0	Iceland	2.0	0.0				
	LV3005567942	54.0	Iceland	2.0	0.0				
	LV3005567936	55.5	Iceland	2.0	0.0				
	LV3005567929	57.0	Iceland	2.0	0.0				
	LV3005567923	58.5	Iceland	2.0	0.0				
	LV3005567978	6.5	Iceland	2.0	0.0				
	LV3005567941	60.0	Iceland	2.0	0.0				
	LV3005567935	61.5	Iceland	2.0	0.0				
	LV3005567940	63.0	Iceland	2.0	0.0				
	LV3005567928	64.5	Iceland	2.0	0.0				
	LV3005567922	66.0	Iceland	2.0	0.0				
	LV3005567934	67.5	Iceland	2.0	0.0				
	LV3005567927	69.0	Iceland	2.0	0.0				
	LV3005567921	70.5	Iceland	2.0	0.0				
	LV3005567920	72.5	Iceland	2.0	0.0				
	LV3005567926	74.0	Iceland	2.0	0.0				
	LV3005567933	75.5	Iceland	2.0	0.0				
	LV3005567939	77.0	Iceland	2.0	0.0				
	LV3005567938	78.5	Iceland	2.0	0.0				
	LV3005567964	8.0	Iceland	2.0	0.0				
	LV3005567932	80.0	Iceland	2.0	0.0				
	LV3005567925	81.5	Iceland	2.0	0.0				
	LV3005567919	83.0	Iceland	2.0	0.0				
	LV3005567913	84.5	Iceland	2.0	0.0				
	LV3005567958	9.5	Iceland	2.0	0.0				
	LV3005567909	100.1	Iceland	2.0	0.0				
	LV3005567915	101.6	Iceland	2.0	0.0				
	LV3005567897	103.1	Iceland	2.0	0.0				
	LV3005567903	104.6	Iceland	2.0	0.0				
	LV3005567910	106.1	Iceland	2.0	0.0				
	LV3005567916	107.6	Iceland	2.0	0.0				
	LV3005567898	109.1	Iceland	2.0	0.0				
	LV3005567904	110.6	Iceland	2.0	0.0				
	LV3005567911	112.1	Iceland	2.0	0.0				
	LV3005567917	114.1	Iceland	2.0	0.0				
	LV3005567905	115.6	Iceland	2.0	0.0				
	LV3005567899	117.1	Iceland	2.0	0.0				
	LV3005567912	119.1	Iceland	2.0	0.0				
	LV3005567918	120.6	Iceland	2.0	0.0				
	LV3005568550	122.1	Iceland	2.0	0.0				
	LV3005568557	123.6	Iceland	2.0	0.0				
	LV3005568566	125.6	Iceland	2.0	0.0				
	LV3005568573	127.1	Iceland	2.0	0.0				
	LV3005568549	128.6	Iceland	2.0	0.0				
	LV3005568556	130.1	Iceland	2.0	0.0				
	LV3005568565	131.6	Iceland	2.0	0.0				
	LV3005568572	133.1	Iceland	2.0	0.0				
	LV3005568548	135.1	Iceland	2.0	0.0				
	LV3005568554	136.6	Iceland	2.0	0.0				
	LV3005568564	138.1	Iceland	2.0	0.0				
	LV3005568571	140.1	Iceland	2.0	0.0				
	LV3005568570	141.6	Iceland	2.0	0.0				
	LV3005568562	143.6	Iceland	2.0	0.0				
	LV3005568553	145.1	Iceland	2.0	0.0				
	LV3005568547	146.6	Iceland	2.0	0.0				
	LV3005568546	148.1	Iceland	2.0	0.0				
	LV3005568552	150.1	Iceland	2.0	0.0				
	LV3005568560	151.6	Iceland	2.0	0.0				
	LV3005568569	153.1	Iceland	2.0	0.0				
	LV3005568551	154.6	Iceland	2.0	0.0				
	LV3005568545	156.1	Iceland	2.0	0.0				
	LV3005568559	157.6	Iceland	2.0	0.0				
	LV3005568568	159.6	Iceland	2.0	0.0				
	LV3005568523	161.1	Iceland	2.0	0.0				
	LV3005568529	162.6	Iceland	2.0	0.0				
	LV3005568536	164.6	Iceland	2.0	0.0				
	LV3005568543	166.1	Iceland	2.0	0.0				
	LV3005568522	167.6	Iceland	2.0	0.0				
	LV3005568528	169.1	Iceland	2.0	0.0				
	LV3005568535	170.6	Iceland	2.0	0.0				
	LV3005568542	172.6	Iceland	2.0	0.0				
	LV3005568521	174.1	Iceland	2.0	0.0				
	LV3005568527	176.1	Iceland	2.0	0.0				
	LV3005568534	177.6	Iceland	2.0	0.0				
	LV3005568541	179.1	Iceland	2.0	0.0				
	LV3005568519	180.6	Iceland	2.0	0.0				
	LV3005567907	86.1	Iceland	2.0	0.0				
	LV3005567900	87.6	Iceland	2.0	0.0				
	LV3005567894	89.1	Iceland	2.0	0.0				
	LV3005567895	90.6	Iceland	2.0	0.0				
	LV3005567901	92.1	Iceland	2.0	0.0				
	LV3005567908	94.1	Iceland	2.0	0.0				
	LV3005567914	95.6	Iceland	2.0	0.0				
	LV3005567896	97.1	Iceland	2.0	0.0				
	LV3005567902	98.6	Iceland	2.0	0.0				
	LV3005273490	118.4	Iceland	11.0	0.0				
	LV3005273491	119.4	Iceland	11.0	0.0				
	LV3005273489	120.9	Iceland	11.0	0.0				
	LV3005273488	122.4	Iceland	11.0	0.0				
	LV3005273487	123.9	Iceland	11.0	0.0				
	LV3005273498	125.4	Iceland	11.0	0.0				
	LV3005273497	126.9	Iceland	11.0	0.0				
	LV3005273505	128.4	Iceland	11.0	0.0				
	LV3005273504	129.9	Iceland	11.0	0.0				
	LV3005273513	131.4	Iceland	11.0	0.0				
	LV3005273512	132.9	Iceland	11.0	0.0				
	LV3005273493	134.9	Iceland	11.0	0.0				
	LV3005273495	136.9	Iceland	11.0	0.0				
	LV3005273494	138.4	Iceland	11.0	0.0				
	LV3005273503	139.9	Iceland	11.0	0.0				
	LV3005273502	141.4	Iceland	11.0	0.0				
	LV3005273511	142.9	Iceland	11.0	0.0				
	LV3005273510	144.4	Iceland	11.0	0.0				
	LV3005273500	145.9	Iceland	11.0	0.0				
	LV3005273501	147.4	Iceland	11.0	0.0				
	LV3005273509	148.9	Iceland	11.0	0.0				
	LV3005273506	150.4	Iceland	11.0	0.0				
	LV3005273462	152.4	Iceland	11.0	0.0				
	LV3005273469	153.9	Iceland	11.0	0.0				
	LV3005273475	155.4	Iceland	11.0	0.0				
	LV3005273481	156.9	Iceland	11.0	0.0				
	LV3005273463	158.9	Iceland	11.0	0.0				
	LV3005273470	160.4	Iceland	11.0	0.0				
	LV3005273476	161.9	Iceland	11.0	0.0				
	LV3005273482	163.4	Iceland	11.0	0.0				
	LV3005273464	164.9	Iceland	11.0	0.0				
	LV3005273471	166.4	Iceland	11.0	0.0				
	LV3005273477	167.9	Iceland	11.0	0.0				
	LV3005273466	169.4	Iceland	11.0	0.0				
	LV3005273483	170.9	Iceland	11.0	0.0				
	LV3005273472	172.4	Iceland	11.0	0.0				
	LV3005273478	173.9	Iceland	11.0	0.0				
	LV3005273484	175.4	Iceland	11.0	0.0				
	LV3005273467	177.4	Iceland	11.0	0.0				
	LV3005273473	178.9	Iceland	11.0	0.0				
	LV3005273479	180.4	Iceland	11.0	0.0				
	LV3005273485	181.9	Iceland	11.0	0.0				
	LV3005273468	182.9	Iceland	11.0	0.0				
	LV3005273474	183.9	Iceland	11.0	0.0				
	LV3005273486	185.4	Iceland	11.0	0.0				
	LV3005273480	186.9	Iceland	11.0	0.0				
	LV3005273453	188.4	Iceland	11.0	0.0				
	LV3005273447	189.9	Iceland	11.0	0.0				
	LV3005273441	191.4	Iceland	11.0	0.0				
	LV3005273431	193.4	Iceland	11.0	0.0				
	LV3005273454	194.9	Iceland	11.0	0.0				
	LV3005273448	196.4	Iceland	11.0	0.0				
